userid,productid,rating
11045,cmb063548,3
31371,app114993,3
27896,mcl163165,4
60097,acs096620,3
17229,wcl180574,4
47718,acs041872,5
97941,acs215134,5
24878,wcl121055,3
89681,bth096350,5
14769,acs083719,3
23063,wcl107757,5
48980,tvc156750,5
64560,tvc253764,3
86959,wcl023442,5
55979,acs210773,4
76493,hkt076411,5
30672,tvc230275,5
22942,msh252134,5
34475,acs208581,3
72563,acs260733,3
61438,cmb019863,5
98540,acs165642,4
83412,wcl048833,4
54982,wcl041928,4
90260,mcl121032,4
91014,tvc181328,5
24621,tvc174400,4
13125,acs040393,4
22622,wcl103168,4
91142,bth227134,5
75387,acs037462,3
87473,acs250648,4
25779,app050370,4
85872,str172832,3
46483,wcl036951,5
50773,hkt250107,3
79930,acs217148,5
39656,tvc054080,5
76795,mcl242281,4
52252,tvc179152,4
12397,wcl020459,3
73731,tvc129191,3
96592,cmb191399,5
22514,hkt134014,3
47131,acs043113,3
69447,wcl259376,5
69121,msh008004,4
67720,wcl260282,5
69149,tvc054201,5
31554,wcl259084,5
97413,wcl116533,4
97413,app107336,3
92602,str123170,4
99579,wcl164893,5
44341,wcl200903,5
92661,wcl217075,5
28394,mcl064783,3
83113,app002231,5
68152,acs031509,4
35847,acs004108,5
55240,acs077530,5
27994,msh161260,5
59626,wcl052095,4
22539,wcl103755,3
45022,msh072605,4
23091,wcl061453,3
94016,wcl101037,4
82807,hkt008987,5
82807,tvc229792,3
87317,tvc150516,3
99007,mcl008775,3
22163,acs141527,5
23973,wcl162193,4
68835,wcl010891,3
60555,app228396,3
21307,acs125617,5
23165,wcl107260,4
19288,cmb248161,5
17278,acs127652,5
79982,wcl187807,3
98025,app208665,4
58799,tvc146374,3
99007,tvc068063,5
97636,tvc072877,4
74339,tvc236814,5
98389,wcl240344,4
78749,mcl007192,3
59496,mcl222986,4
70207,acs189259,5
45751,acs154504,4
81910,msh031701,5
56407,wcl016196,5
51019,wcl051739,5
26240,spf177932,3
77712,wcl256501,4
96411,tvc242605,4
67585,wcl072461,4
37131,bth114682,4
60227,acs079601,5
36446,mcl001968,5
82737,wcl023217,3
33901,hkt255583,4
55372,msh250185,4
40710,wcl176031,5
57423,cmb196051,5
32096,acs200768,5
75157,mcl167695,4
27585,pet112380,3
79643,tvc114000,5
99587,wcl056143,4
17563,acs044677,4
82608,wcl047325,4
41172,hkt003559,5
65632,hkt191392,3
47931,acs184880,3
12684,mcl177619,5
45597,bag211960,4
55979,app074687,3
98683,mcl151719,4
80153,mcl030621,3
43471,acs163169,4
97045,app091068,4
59666,mcl007267,4
68456,wcl158930,3
80068,msh147378,5
30846,acs119843,5
80110,wcl222069,4
18629,acs012064,4
18131,msc245896,4
18131,str128956,5
67306,mcl189261,3
43634,wcl016557,5
39518,wcl100428,3
23767,acs195911,4
46324,app178133,3
47080,wcl209684,4
16843,wcl095110,4
32060,wcl265492,4
43646,app126431,3
41276,tvc085679,4
31726,ind239497,4
43471,acs206234,5
23767,str070055,3
11698,acs161643,4
88685,hkt071859,4
64878,mcl221918,4
77035,wcl085437,5
95654,ggf247677,3
68456,msh127727,4
11166,wcl139440,5
30467,wcl191213,4
80760,str044672,3
18151,acs106418,5
96600,acs049506,4
63233,msh223729,3
82608,tvc037058,4
45217,hkt047630,5
94747,tvc034243,4
75946,mcl041991,3
36228,str219690,4
55131,hkt082435,3
56652,msh244423,3
24417,msh011294,3
49189,wcl212462,4
84783,acs187247,5
31158,mcl255882,4
34310,acs003426,3
26497,wcl252803,3
40491,acs208255,3
75768,mcl007758,4
87341,tvc016451,4
40371,spf091223,5
76598,tbp020687,5
55167,str224191,5
59496,wcl098839,3
33552,tvc113909,3
15281,bth079479,3
71748,tvc019824,5
26295,acs168446,3
13733,acs207481,3
86931,mcl173295,5
13025,bth181834,3
93295,tvc150256,3
51372,acs206687,4
43376,acs100680,4
54414,acs098869,3
61995,msh106714,5
41638,app258295,4
31526,kfa127238,4
76563,acs092479,3
78653,msh153761,4
60287,wcl181422,3
93311,wcl216091,5
90306,wcl040343,3
79406,wcl094759,5
96316,acs239193,5
81797,acs038687,4
83035,msh246490,3
43666,tvc123888,3
60598,acs252570,5
77022,bth001484,3
20915,msh246058,5
15030,wcl057817,5
15813,tvc107329,5
82736,tvc200670,3
23539,acs131538,5
61135,bag211960,4
48355,mcl130885,4
89733,tvc251792,4
71836,bth247870,3
59959,bag018371,3
39802,wcl248273,5
73638,str023977,3
43618,acs234553,4
43390,tvc259259,4
41638,tvc033505,4
37055,tvc261117,5
21281,kfa219814,4
70602,str237048,3
14842,wcl170842,5
25117,wcl077310,4
18596,mcl173529,3
31726,wsh030806,5
61300,tvc042459,5
53822,acs011859,5
72271,tvc030236,5
48611,acs088884,3
86646,ggf194929,3
44716,str084726,5
60494,acs153541,4
64318,acs242329,3
26713,acs155350,3
52030,acs111997,3
62899,app244131,5
87203,app198737,4
78651,str236997,5
44322,wcl161540,4
39646,wcl232225,5
37055,acs190983,5
93719,hkt013060,5
77001,wcl150506,3
84709,ind103336,4
52469,acs207499,4
64878,mcl001701,5
93719,bth074576,4
29477,mcl041828,3
68965,wcl148330,5
97373,ind131551,3
77702,tvc170052,4
37329,acs011711,4
61311,msh206015,3
26296,acs212089,5
25175,wcl264034,3
46888,str084910,3
24878,tvc074947,4
73304,acs159528,4
69121,wcl170875,3
10876,str167020,5
31202,acs187929,3
59175,msh241525,4
97010,app175701,4
11424,wcl000635,4
86739,wcl022020,4
70602,str201957,3
43571,tvc110298,3
64625,wcl138330,3
49693,str039392,4
58170,acs027445,4
50120,tvc176770,3
71791,wcl207551,3
83049,str090269,4
90187,acs248916,4
21286,bag061299,5
48705,tvc259156,3
86934,spf070760,4
84093,str240676,5
70024,msh172957,3
95920,acs215761,3
35380,bth237204,5
95849,acs117093,4
84654,msh105456,3
95543,mcl042067,4
16868,str260445,3
39993,str043339,3
96686,mcl083174,3
57739,ind189862,4
26949,wcl132554,4
19020,acs095017,4
24417,mcl174933,3
39592,acs107153,3
46244,tvc104155,4
44827,mcl031695,3
43646,tvc114585,4
69477,mcl202576,4
74661,acs171157,5
15691,acs229085,4
85873,kfa138011,3
52336,mcl248385,4
85104,mcl142072,3
41328,acs050340,5
76898,hkt026935,4
49635,msh082949,5
66057,spf209552,5
96053,wcl047325,4
96779,tvc148020,3
38556,tbp127300,5
76532,bth203351,5
93498,wcl054321,5
17696,msh250598,4
50165,mcl079785,5
73154,str098117,3
75051,acs024073,5
90691,wcl201732,4
70980,tvc237343,5
95846,acs028588,4
36613,app068692,4
51529,str107361,4
71492,wcl041409,3
77362,tvc029199,4
13692,wcl164177,4
70006,wcl165707,4
46697,msh144938,5
83609,acs039159,3
15980,wcl009136,5
57455,acs187040,3
82919,wcl057593,3
35792,tvc158632,4
15493,hkt037524,3
40307,tvc246973,3
91003,tvc053482,3
51555,wcl245418,4
82807,mcl084309,5
15300,wcl132576,4
19628,wcl154437,5
15450,str037731,4
50843,tvc090278,5
39645,mcl082252,4
25016,acs196716,5
36332,tvc000445,3
35380,mcl207301,3
48860,wcl183010,5
46137,tbp070233,3
74187,tvc247714,5
21692,hkt135129,4
40116,msh014783,4
25870,wcl095501,4
14962,tvc152454,4
94827,acs180404,5
23973,wcl087252,3
33569,acs197421,4
23416,app189516,4
92632,tvc042131,3
34311,app192981,4
43121,acs191954,3
39206,msh244832,4
35323,acs074812,3
68234,spf264897,4
55167,tvc036252,4
95290,msh087406,3
19665,str163864,3
33514,wcl163055,5
53277,hkt222021,4
19844,wcl183006,4
90638,tvc141572,4
20582,tvc187501,5
18166,kfa054299,5
35043,tvc190562,4
89733,wcl158507,3
86931,kfa008581,3
42285,tvc204243,4
11937,acs014118,5
81461,acs033665,5
14406,wcl040403,3
50011,acs178065,4
90341,wcl199720,5
61157,str105277,5
77837,kfa057487,5
97531,hkt010366,3
12064,wcl009681,5
70189,bth002357,4
32130,mcl251444,5
56636,str229872,5
85050,acs093261,3
82010,acs101708,4
50790,acs263804,3
52469,acs213126,4
39129,acs197799,3
18166,mcl188774,5
73304,kfa161738,5
66148,wcl102935,4
15157,tvc251789,3
13744,wcl153102,4
92602,str063401,5
24901,tvc109229,3
21701,acs162773,4
30950,mcl017800,5
40710,tvc009021,5
62999,tbp248627,5
69735,tvc015761,5
26567,acs091407,3
31550,msh219037,4
37055,app192364,3
70980,tvc002296,4
19984,wcl049347,5
98052,acs080365,3
12815,mcl084587,4
82830,wcl003350,4
18629,tvc178022,3
88619,wcl189067,3
48156,wcl151365,3
16705,acs250580,5
89651,wcl185693,4
92379,wcl197646,3
35796,msh054422,4
53899,acs258183,3
37122,str246601,3
60887,ggf252491,5
97360,str110010,4
26217,str161007,4
85855,mcl260455,5
88177,acs120617,5
88619,tvc162530,3
90344,acs168689,5
94016,kfa235796,4
65042,app202484,4
77596,tvc004705,3
40352,acs113545,5
48796,cmb057069,5
94747,tvc192144,4
76680,tvc161936,5
48626,str227849,3
83860,wcl134502,3
84999,str252692,3
31158,hkt123260,3
95290,wcl096928,5
95846,bth119532,4
40211,msh164434,4
51676,hkt218246,5
75157,acs030306,4
47085,str229819,4
12094,acs085204,4
52469,wcl173588,5
75387,wcl029761,4
96296,wcl161011,3
91142,mcl261656,5
92315,acs070721,5
17229,acs029817,4
98616,acs248429,5
23371,hkt019999,3
30837,mcl135177,3
99039,acs042085,5
77837,msh030252,5
89950,acs209244,5
78621,tvc159987,5
58915,acs223985,4
96927,tbp153282,3
91239,cmb199663,5
50409,acs029526,3
67560,hkt082435,5
55965,wcl027458,4
88297,bth001484,3
90100,wcl130495,4
33657,acs051531,5
92693,mcl105100,3
83435,acs132648,4
46048,app009656,3
62313,wcl013493,4
99728,wcl169374,5
47107,acs177337,5
23065,tvc207236,5
16384,wcl027816,4
46244,str236070,5
49999,wcl062869,5
41466,msh246757,4
36091,ind125218,4
93014,acs015343,5
57452,tvc085494,5
97931,wcl017655,4
50255,msh115513,5
78392,wcl088702,3
46127,tvc132835,4
38631,wcl244142,4
70405,mcl116158,5
92632,wcl182957,5
13618,acs169182,5
76117,wcl112209,3
22382,ind117098,5
96570,acs217969,5
21498,mcl054997,3
79160,acs035537,5
51882,tvc015007,5
32388,wcl087285,4
38308,wcl151532,4
79332,spf233655,3
54509,app075622,3
30950,bth260814,5
80068,str219008,5
20883,wcl165718,5
95121,mcl111701,5
46491,kfa133639,3
86474,wcl000418,5
68503,str095394,3
10842,str260959,5
36066,str183179,5
32388,acs118566,4
33552,app208428,4
83658,str244162,4
60053,msh051816,4
96440,mcl126399,3
98614,tvc004621,3
16705,acs152855,5
39978,acs023678,5
60422,acs184355,4
37435,mcl005814,4
78135,acs265764,3
15535,wcl201596,5
94013,acs221950,4
54414,acs235076,3
96316,hkt008398,5
31726,tvc147659,5
30115,tvc190093,4
49600,msh259836,5
36800,tvc098847,5
60884,hkt254216,3
20883,acs216836,5
79637,acs054621,3
92379,msh102478,3
75015,tvc211956,4
67428,wcl257287,3
30338,bth204060,4
13025,msh235455,3
92503,mcl216735,3
17696,acs098782,4
37122,wcl035738,5
54170,acs026464,4
51938,hkt139452,5
57042,bth005790,4
76150,tvc131524,4
22953,hkt097729,3
69735,acs250150,5
71227,tvc210026,4
31202,msh176881,3
64408,acs248116,3
28578,hkt142652,3
74060,acs232790,5
16825,msh022429,4
40552,mcl190104,5
29253,app089896,5
11217,wcl124085,3
48490,spf097664,5
20509,pet222357,5
31726,ggf096432,3
43935,acs025638,3
74804,acs005397,4
87886,acs168472,5
92379,acs128607,3
53309,msh107639,4
20690,tvc117668,4
52182,app231362,4
81177,wcl099711,4
86851,bth072835,5
97697,acs209964,3
78392,ind089014,3
94630,tbp198447,5
57615,msc008208,5
30230,acs208181,5
45722,acs235189,3
33552,wcl062840,5
19346,spf071839,5
88920,wcl110914,3
17474,tvc252989,3
57452,wcl141828,4
30467,acs225437,5
48796,msh144761,3
67366,msh041927,4
76680,tvc203864,3
18829,app112760,5
30168,app244190,5
84698,wcl063350,3
14492,acs012437,5
55059,tbp079823,5
74427,mcl197606,3
97106,msh121863,3
19539,acs080852,5
63369,tvc114496,3
45751,wcl168365,5
24303,acs165994,4
31846,msh130750,3
84436,wcl014637,4
58073,acs178715,5
12815,str085064,4
46572,acs179700,4
36579,app044447,5
23807,wcl265329,4
26992,str236816,4
86619,msh047762,3
78469,acs090033,4
85873,tvc015867,3
41328,msh126911,4
44971,acs184832,5
57615,wcl128819,5
72468,bth078267,3
82329,kfa137820,5
14294,str071038,4
51600,tvc056600,3
30911,tvc243200,4
27654,wcl144946,3
96592,tvc251880,4
61525,wsh195144,3
90358,wcl247128,5
22298,acs230464,4
28859,wcl093817,3
55883,app100127,5
94016,acs169416,4
26296,acs064115,5
33933,str052581,3
96600,acs262274,3
35043,hkt123151,4
50103,tvc214624,4
95243,mcl189784,3
86202,wcl023633,3
53517,msh027227,5
84678,acs063906,4
13949,acs265642,5
62178,cmb182816,3
54601,wcl157725,4
62685,app247098,4
42831,tvc138859,3
91410,tbp226670,4
50773,tvc256318,4
92875,wcl109984,5
40352,mcl260476,4
69717,msh190544,5
33657,wcl053178,3
90906,mcl088183,5
86111,tvc265254,5
62858,tvc244679,3
80348,tvc228853,4
20690,mcl050060,3
97045,wcl094009,3
82761,cmb223527,4
25870,cmb254811,4
68011,acs067478,3
54440,wcl187508,5
73759,mcl012537,3
30338,mcl178244,3
27115,acs162105,4
15043,wcl051763,4
36344,app237907,4
86646,app122131,5
22342,bag050285,5
82412,str112774,3
93239,tvc059174,4
27138,msh147460,5
38358,str158383,4
67720,wcl259201,3
17130,tvc001829,5
78426,acs221456,3
68119,wcl165353,5
92290,app144238,5
66888,tvc225592,3
73686,hkt142995,3
95654,acs109290,3
51676,acs111507,5
53556,spf184664,4
39716,acs125640,3
88619,msh021863,3
17563,str114636,3
13631,acs161257,5
25501,wcl077533,5
84560,bth244318,5
11181,mcl140975,5
38502,kfa022774,5
80110,mcl035183,5
24437,tvc038333,5
94016,acs213569,4
47023,tvc072381,3
44716,mcl000927,3
32286,cmb223527,5
20915,hkt177103,3
43071,mcl239338,4
82770,tvc146988,4
74289,hkt190659,5
87473,acs240122,3
14231,hkt008577,4
81404,mcl075427,3
23686,app066861,4
47987,kfa165337,5
22514,str011992,3
49241,str110279,4
13545,cmb001076,4
70980,acs104243,4
26326,acs169200,5
92238,bth170494,5
45751,wcl051897,3
15833,kfa140068,5
54979,acs173696,5
72817,acs263089,4
16594,bag138107,4
37137,acs245104,5
83412,wcl147395,4
38582,mcl030577,5
79965,wcl249124,5
25342,mcl011397,3
18056,wcl145204,5
11346,bth164689,4
30348,tvc195072,3
31825,acs219791,5
84560,msh252524,5
12833,wcl046795,4
91003,acs122139,4
59496,msh214664,3
48705,mcl111495,5
70199,msh009232,5
20484,msh085434,5
70976,msh144181,5
30981,tvc221341,3
31550,acs023641,4
98256,str050992,5
55240,spf093337,4
70976,mcl029044,5
35380,str037899,4
97659,ind188454,4
84776,tvc213372,4
64277,wcl161011,4
65906,wsh062900,5
58179,wcl224631,5
18740,wcl008287,5
43571,tvc044033,4
31252,acs118883,5
27897,hkt203191,5
43807,ggf147111,5
46324,wcl184982,5
87745,tvc263962,3
51732,wcl154997,3
22953,acs065618,3
78346,tvc140929,5
32903,str202060,4
55167,tbp018982,4
20496,bag240445,4
39166,app122969,5
19844,str017779,3
10150,wsh049822,3
96316,wcl184484,4
70506,tbp243686,3
47341,acs119428,3
90202,cmb176706,5
36211,app173945,3
44754,msh180236,3
54143,wcl184294,5
18166,mcl063502,4
63308,mcl076132,4
23598,acs026291,5
53835,wcl186181,4
97824,app193778,5
87462,str123460,4
78454,tvc114933,3
10842,tbp107766,5
37149,mcl000173,4
98816,acs253927,4
67366,bag025591,3
41896,tvc103546,4
78653,wcl047924,3
53716,msh209263,5
83609,msh235362,4
75583,wcl195012,4
82608,app266219,4
66005,acs001329,5
37991,mcl164969,3
88393,mcl047481,4
91956,str036749,5
52864,tvc228370,4
35061,spf031381,5
76721,msh117801,3
16843,tvc254584,3
73213,app056708,5
26028,mcl066381,3
60449,mcl062590,5
43571,mcl203171,3
59444,app016786,5
82736,tvc091786,4
41172,str057711,4
65611,wcl190049,4
47320,acs103149,5
66583,acs115412,5
90134,acs103870,3
31158,wcl097513,4
55258,app017470,4
40347,acs008123,3
60163,msh223022,5
88920,bth128151,5
59175,spf013748,4
60123,wcl120411,4
63436,tvc234062,3
62876,msh056847,5
32096,acs026107,3
46650,mcl037586,5
54979,wcl068358,3
32903,acs240973,4
91107,hkt255360,4
83658,ind036797,3
46827,str104288,5
55210,wcl246187,4
75741,tvc028408,4
61556,wcl029800,4
28087,mcl200173,3
94827,str034110,5
51261,acs040994,5
23371,ggf165333,3
46089,mcl037695,4
99576,wcl010065,4
11937,tvc172064,5
33523,bth049128,3
26507,acs218453,5
30672,acs053211,5
28578,tvc241755,3
64560,spf033775,4
35262,mcl089879,3
14337,wcl055685,3
84185,tvc233553,5
66173,hkt178348,3
88061,bth122797,4
39969,acs097791,3
87317,acs107029,3
98467,acs180050,3
31956,msh129315,3
22225,bth205958,3
48705,acs211633,5
47931,acs170523,5
15934,msh107761,5
95767,wcl146593,3
14492,tbp070109,3
78749,msh181275,3
15189,tvc266003,5
15326,msh085512,5
81616,acs004414,4
93508,msh086419,3
83935,msh062793,3
42225,wcl153148,4
13949,wsh103148,5
46815,mcl117526,3
69121,wcl034555,4
68018,acs252630,4
89264,tvc071349,5
80110,acs182705,4
52182,acs063330,4
63475,acs159361,3
72477,msh142662,3
86739,wcl029898,4
19692,acs245725,5
31371,acs095581,3
77463,wcl199944,3
73992,cmb138507,3
33003,wcl098956,5
15999,msh116946,5
86598,tvc174889,3
69894,app189166,5
19539,str065204,3
13379,wcl259165,5
96021,acs124957,4
77362,str030122,5
96021,spf150079,5
66026,acs213620,4
90607,wcl008053,4
59173,acs078952,5
86235,acs116298,5
89681,spf228333,5
90742,mcl006356,3
51555,acs040428,4
11495,wcl017254,3
58571,wcl094213,3
15325,bag073955,3
12056,app006941,4
32811,wsh219594,4
24303,hkt104033,5
19020,tvc100262,5
84999,str251283,5
62178,bag206575,4
18954,acs015603,5
45810,acs140054,3
22783,acs243820,3
11937,acs237109,5
54440,wcl191107,3
96195,spf196546,4
78455,app143912,4
60532,pet207404,3
57869,acs217539,4
82329,tvc113599,3
84082,wcl139284,4
61143,wcl125879,5
87847,wcl244964,5
32020,wcl064467,4
27897,tvc125149,5
70925,acs009818,3
90607,str066351,4
41019,wsh232926,4
40116,acs040393,5
27295,wcl005707,5
22590,wcl025856,5
65779,wcl029276,4
44798,msh073882,5
78454,msh178668,3
12790,acs024073,5
43646,wcl028819,4
15157,app188974,5
60053,hkt062868,5
42635,str255898,4
47320,msh181910,4
40347,msh100480,5
19207,tvc242174,4
26217,hkt176576,3
30158,msh232753,5
16363,tvc104768,3
23416,tvc077139,4
50843,tvc119564,3
42415,tvc208496,5
46655,mcl102155,5
11937,wcl220825,5
14343,hkt066819,4
61386,str164877,4
86733,wsh231622,3
33186,tvc204243,5
36066,tvc231935,3
13204,ind193034,5
64625,tvc135669,5
31410,wcl227333,5
37091,wcl233464,3
91567,mcl099546,5
47987,wcl004680,5
48791,mcl234744,4
75622,app246195,3
77435,ind135743,3
29253,wcl091896,4
18213,tvc237425,3
17171,tvc222232,4
42559,hkt207877,5
72010,wcl003941,4
66148,acs087114,3
36190,msh183769,5
46048,app107559,5
19539,acs203485,4
92632,kfa044845,5
36634,mcl130417,5
16843,msh108084,3
59370,wcl259953,4
36390,acs078183,5
63269,msh102598,5
81648,wcl041364,4
44754,msh033021,3
28860,wcl154410,5
80397,acs011440,3
39094,wcl241238,5
57332,tvc266024,3
26718,wcl045701,5
35177,msh202191,4
42967,msh011714,4
29253,wcl113663,4
36446,tbp191174,4
39925,msh005012,3
54440,wcl052856,3
57699,hkt214737,3
45441,tvc066286,4
82309,acs111067,5
63072,wcl221242,5
60289,wcl185181,5
60297,bag059883,4
91682,msh116240,5
14907,app183226,4
78749,cmb173617,3
37149,ggf205139,5
38333,tvc114000,4
49693,hkt055313,5
69121,msh149402,3
21461,tvc042464,3
76117,cmb105944,4
11937,wcl220462,3
95258,acs010265,4
88619,msh169220,4
41729,bth198213,4
77162,mcl153908,5
84698,msh180945,3
15600,wcl076197,3
88554,acs263123,5
13620,str025430,5
55065,wcl231264,5
19288,wcl241038,3
95849,acs190909,3
59664,acs082396,5
83057,wcl028630,4
98902,spf114669,3
58766,spf071839,5
44622,msh264099,4
90601,mcl126524,5
29733,mcl113670,4
46888,wcl204832,5
99728,wcl257482,3
68011,hkt037779,4
95806,msh086271,5
88177,app180726,4
94551,app152921,3
40423,wcl075633,4
97931,msc151280,5
42119,wcl193697,3
59626,wcl149090,3
29733,acs214847,5
37341,spf258171,4
68215,wcl149395,5
12342,app029148,5
89186,wcl061051,3
86474,tvc043866,5
72028,str107005,3
45700,msh087144,4
17278,str124522,5
17169,str045740,4
47981,acs112507,4
45267,tvc257001,3
87298,wcl006236,3
11206,mcl034680,5
49220,app131993,5
48153,tvc150398,3
97931,tvc043209,5
45308,tvc147550,5
10059,wcl016481,5
83609,mcl031774,5
32020,bag232150,3
51553,tvc197576,3
43032,acs157353,5
19984,acs192650,5
96826,msh182356,3
20509,acs138093,3
26611,acs090557,4
16030,acs186533,4
71720,acs102060,3
68828,tvc265189,5
38432,wcl037502,5
59630,acs042833,4
27584,bth146344,5
40552,wcl097010,5
74584,wcl225896,3
72683,wcl043993,5
75051,app041643,5
44968,hkt183375,5
88275,app018632,4
53460,tvc032729,3
87390,wcl158514,5
62178,acs255003,4
79982,app263547,3
51555,mcl187802,5
93508,acs087717,4
89981,wcl231941,5
21488,wcl125580,5
63369,tvc147519,3
95121,tvc070346,3
47966,hkt133166,5
57699,wcl033164,4
68018,acs204773,4
39166,tbp258470,3
31550,kfa048510,5
29252,str100740,5
76712,str078287,4
60157,mcl208483,4
59264,msh217694,5
97416,wcl199211,3
95849,hkt252800,3
13643,acs178805,5
52864,tvc147273,3
12571,tvc150221,5
56404,tvc049056,3
62707,acs237324,5
20665,mcl239335,5
28578,wcl231417,4
88619,msh108624,3
93300,str103719,5
60843,msh161641,3
92084,mcl109636,5
53428,wcl031945,4
14231,wcl166829,3
86202,wcl114212,4
72468,wcl255458,3
18213,wsh139803,4
63776,str195206,3
25305,str254652,5
50053,app167723,3
46127,tvc023159,5
39007,tbp048684,5
89790,wcl004033,4
99119,acs162519,5
55428,acs078952,4
41969,tvc221770,4
64277,msh221133,5
61758,acs212968,5
59082,wcl179150,3
49174,kfa071249,4
45189,cmb092190,4
57228,app249602,5
89186,acs092786,5
75741,wcl090528,3
12364,spf139101,3
50241,spf098848,3
97941,app246417,4
15281,mcl033251,3
96021,acs239713,5
96296,app186200,4
65042,tvc101206,5
33191,msh157618,4
19984,bag176802,5
72468,tvc160094,4
72477,wcl146521,3
68456,tvc159178,3
45597,wcl132104,3
16825,mcl200366,3
46491,mcl143812,4
93532,app071785,3
14783,acs019391,4
17038,mcl202533,4
46324,wcl242765,3
21692,mcl233117,4
37149,acs078487,5
77036,acs177088,3
28989,acs009470,5
66954,tvc216951,4
29252,bth003585,4
44092,acs102200,5
98968,acs265070,5
13205,wcl136617,4
29040,msh179395,3
52182,mcl243386,5
15691,tvc114854,4
41969,msh105572,3
61386,bth051130,5
38358,wcl121175,3
87203,str050326,5
47937,cmb148282,4
87886,wcl220669,3
62585,app032328,4
77741,tvc205517,3
92124,tvc191695,5
13842,wcl007423,4
40130,msh230726,4
29667,mcl255399,5
52252,spf105652,4
85367,acs177244,5
13631,wcl203462,5
99880,app053285,5
60979,hkt228182,3
70405,hkt074003,3
71836,acs252049,5
73761,msh181275,3
93014,tvc263975,5
24417,acs172619,3
66990,acs164708,3
83830,tvc124255,5
